timestamp,model,seed,horizon,fold,val_rmse,train_time_s,config
2026-04-25T05:20:24,lgbtw__nl63_lr10_n400_vp18,42,48,4,50.3257,31.51,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-16 01:00:00"", ""val_peak"": 8691.0}"
2026-04-25T05:20:56,lgbtw__nl63_lr10_n400_vp18,42,48,5,34.692,32.04,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-13 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:21:33,lgbtw__nl63_lr10_n800_vp12,42,24,0,71.8738,36.3,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-29 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:21:44,lgb__nl31_lr10_n1500_ss9,42,48,2,43.7942,80.82,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-22 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:21:50,cat__d6_lr03_n800,42,24,3,33.4484,103.87,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-20 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:22:09,lgbtw__nl63_lr10_n800_vp12,42,24,1,860.1104,36.02,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-26 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:22:44,lgbtw__nl63_lr10_n800_vp12,42,24,2,45.8226,35.14,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-23 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:22:59,lgb__nl31_lr10_n1500_ss9,42,48,3,33.1527,74.8,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-19 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:23:17,lgbtw__nl63_lr10_n800_vp12,42,24,3,33.6915,33.38,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-20 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:23:29,cat__d6_lr03_n800,42,24,4,19.2689,98.39,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-17 01:00:00"", ""val_peak"": 2738.0}"
2026-04-25T05:23:49,lgbtw__nl63_lr10_n800_vp12,42,24,4,19.4112,31.85,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.2, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 800, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-17 01:00:00"", ""val_peak"": 2738.0}"
2026-04-25T05:24:12,lgb__nl31_lr10_n1500_ss9,42,48,4,49.1807,73.12,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-16 01:00:00"", ""val_peak"": 8691.0}"
